"Bronte_Jane" "Bronte_Shirley" "Bronte_Vilette" "Dickens_Expectations" "Dickens_Oliver" "Dickens_Tale" "Fitzgerald_Damned" "Fitzgerald_Gatsby" "Fitzgerald_Tender" "Lawrence_Rainbow" "Lawrence_Sons" "Lawrence_Women" "Stein_Americans" "Stein_Buttons" "Stein_Lives" "Twain_Huckleberry" "Twain_Prince" "Twain_Sawyer" "Wharton_House" "Wharton_Innocence" "Wharton_Valley" "Woolf_Dalloway" "Woolf_Lighthouse" "Woolf_Years"
"shadows" 0.00373843754673047 0.0023138400025915 0.000513478818998716 0.00269519984906881 0.00189952765079084 0.0152977599708614 0.0104183362718384 0.00604095769315962 0.00640796785030987 0.00852060922355949 0.00365027894214916 0.00650526384265935 0 0.0267397553312387 0 0.00269360269360269 0.00738345220691386 0.00550759359466865 0.00537304267731041 0.000981440951605147 0.00390063775427282 0 0.00717875089734386 0.00701191246016844
"bar" 0.00160218752002734 0.0004627680005183 0.00154043645699615 0.00539039969813762 0.00949763825395418 0.0196685485339647 0.00721269434204199 0.00604095769315962 0.0173930555936982 0.000532538076472468 0.00547541841322374 0.00162631596066484 0.000191917951237487 0 0 0.00448933782267116 0.00738345220691386 0.0123920855880045 0.000767577525330058 0 0.00130021258475761 0.0046946887421364 0 0.0101283179980211
"bosom" 0.00427250005340625 0.0050904480057013 0.00359435173299101 0.0070075196075789 0.00506540706877556 0.0131123656893098 0.00400705241224555 0.00201365256438654 0.00274627193584709 0.00426030461177974 0.00730055788429832 0.00271052660110806 0.000191917951237487 0 0 0 0.00147669044138277 0.00826139039200297 0.00383788762665029 0.0127587323708669 0.0104017006780609 0 0.00143575017946877 0
"breathing" 0.00213625002670313 0.0013883040015549 0.00513478818998716 0.00646847963776514 0.000633175883596946 0.00874157712620652 0.00400705241224555 0.00604095769315962 0.00640796785030987 0.00692299499414208 0.0066921780606068 0.00596315852243774 0.0044141128784622 0.00668493883280968 0.00116130530716525 0.000897867564534231 0.0147669044138277 0 0.00537304267731041 0.000981440951605147 0.00195031887713641 0 0.00143575017946877 0.00155820276892632
"failure" 0.00160218752002734 0.0013883040015549 0.00205391527599487 0.00161711990944129 0.00126635176719389 0.00145692952103442 0.0080141048244911 0.00201365256438654 0.00366169591446278 0.00319522845883481 0.00486703858953222 0.00379473724155129 0.00498986673217466 0 0 0.000897867564534231 0.00295338088276555 0.00550759359466865 0.0161191280319312 0.00981440951605147 0.00585095663140924 0.0140840662264092 0.00861450107681263 0.00077910138446316
"grief" 0.0085450001068125 0.0050904480057013 0.0102695763799743 0.00161711990944129 0.00949763825395418 0.00291385904206884 0.0080141048244911 0.00402730512877308 0.00183084795723139 0.00479284268825221 0.00304189911845764 0.00813157980332419 0 0 0.00348391592149576 0.000897867564534231 0.00738345220691386 0.00826139039200297 0.000767577525330058 0 0.00520085033903043 0.0046946887421364 0.00430725053840632 0
"mentioned" 0.00640875008010938 0.0064787520072562 0.00359435173299101 0.0161711990944128 0.00253270353438778 0.00582771808413768 0.0080141048244911 0.00805461025754616 0.00274627193584709 0.000532538076472468 0.00304189911845764 0.00216842128088645 0.00249493336608733 0.0334246941640484 0 0.00359147025813692 0.00443007132414832 0.00137689839866716 0.00230273257599017 0.00490720475802573 0.000650106292378804 0.0031297924947576 0 0.00233730415338948
"orders" 0.00747687509346094 0.0124947360139941 0.00410783055198973 0.00539039969813762 0.00316587941798473 0.00364232380258605 0.00160282096489822 0.00604095769315962 0.00183084795723139 0.00106507615294494 0.00304189911845764 0.00108421064044323 0 0.00668493883280968 0.00348391592149576 0.00269360269360269 0.00295338088276555 0.00963828879067014 0.00230273257599017 0.00490720475802573 0.0201532950637429 0 0.00143575017946877 0.00077910138446316
"rage" 0.00160218752002734 0.0032393760036281 0.00205391527599487 0.00107807993962752 0.00949763825395418 0.00218539428155163 0.00400705241224555 0 0.00183084795723139 0.025029289594206 0.00851731753168138 0.00704736916288096 0 0 0.00116130530716525 0 0.0118135235310622 0.00275379679733432 0.000767577525330058 0 0.00260042516951522 0.0062595849895152 0.00574300071787509 0.00233730415338948
"shawl" 0.0085450001068125 0.0083298240093294 0.0200256739409499 0.00161711990944129 0.00823128648676029 0.00072846476051721 0 0 0.000915423978615696 0.00585791884119715 0.000608379823691527 0.00162631596066484 0 0.0467945718296678 0 0 0 0 0.00153515505066012 0.00196288190321029 0 0.00782448123689399 0.0215362526920316 0.0038955069223158
"song" 0.00373843754673047 0.0069415200077745 0.00154043645699615 0.00215615987925505 0.00316587941798473 0.00437078856310326 0.0168296201314313 0.0120819153863192 0.00732339182892557 0.00479284268825221 0.00304189911845764 0.00596315852243774 0 0.0133698776656194 0 0.00359147025813692 0.00443007132414832 0.00275379679733432 0.000767577525330058 0.00196288190321029 0.00585095663140924 0.0046946887421364 0.00717875089734386 0.00857011522909476
"aid" 0.0176240627203008 0.0129575040145124 0.00924261874197689 0.00431231975851009 0.00379905530158167 0.0101985066472409 0.00080141048244911 0.00201365256438654 0.00274627193584709 0.000532538076472468 0.00121675964738305 0.000542105320221613 0 0 0 0 0.00147669044138277 0.00137689839866716 0.00537304267731041 0.00196288190321029 0.00910148809330326 0 0 0
"doesn^t" 0 0.0027766080031098 0 0.00107807993962752 0.00253270353438778 0 0.0176310306138804 0 0.0265472953798552 0 0 0 0.000191917951237487 0 0 0.000897867564534231 0 0 0.0184218606079214 0.0245360237901287 0.00325053146189402 0.0046946887421364 0.00143575017946877 0.0140238249203369
"grateful" 0.00427250005340625 0.0041649120046647 0.00770218228498074 0.00862463951702019 0.00569858295237251 0.00145692952103442 0 0.00201365256438654 0.00183084795723139 0.00213015230588987 0.000608379823691527 0.00487894788199451 0.00191917951237487 0 0.00464522122866102 0.00448933782267116 0.0147669044138277 0.0137689839866716 0.00690819772797052 0.00687008666123603 0.00130021258475761 0.0062595849895152 0.00430725053840632 0.00077910138446316
"greatest" 0.00160218752002734 0.0027766080031098 0.00154043645699615 0.0140150392151578 0.00569858295237251 0.00874157712620652 0.00560987337714377 0.00201365256438654 0.00732339182892557 0.00479284268825221 0 0.00704736916288096 0 0 0 0.000897867564534231 0 0.00413069519600149 0.00537304267731041 0.00294432285481544 0.00715116921616684 0.0203436512159244 0.00574300071787509 0.00155820276892632
"guests" 0.00320437504005469 0.0064787520072562 0.00256739409499358 0.00107807993962752 0.00126635176719389 0 0.0104183362718384 0.0140955679507058 0.0137313596792354 0.00532538076472468 0.000608379823691527 0.00487894788199451 0 0 0 0 0.00147669044138277 0.00137689839866716 0.0107460853546208 0.0127587323708669 0.0123520195551973 0.0062595849895152 0.00143575017946877 0.00311640553785264
"melancholy" 0.00480656256008203 0.0013883040015549 0.00564826700898588 0.00592943966795138 0.00569858295237251 0.00145692952103442 0.014425388684084 0.00402730512877308 0.00640796785030987 0 0 0.000542105320221613 0.0028787692685623 0 0.00696783184299152 0 0.00295338088276555 0.0192765775813403 0.000767577525330058 0.00490720475802573 0.00845138180092445 0.0031297924947576 0.00430725053840632 0.00545370969124212
"smell" 0.00106812501335156 0.0009255360010366 0.00154043645699615 0.00592943966795138 0.00126635176719389 0.00291385904206884 0.00641128385959288 0 0.00732339182892557 0.00532538076472468 0.00851731753168138 0.00596315852243774 0.00230301541484984 0.0267397553312387 0.00464522122866102 0.00269360269360269 0.00147669044138277 0.00137689839866716 0.00307031010132023 0.00588864570963088 0.000650106292378804 0.0046946887421364 0.00574300071787509 0.0179193318426527
"appear" 0.0101471876268398 0.0064787520072562 0.00770218228498074 0.00377327978869633 0.00633175883596946 0.00509925332362047 0.00641128385959288 0 0.000915423978615696 0.00213015230588987 0.00121675964738305 0.00271052660110806 0.000191917951237487 0 0 0 0.00295338088276555 0.00413069519600149 0.00767577525330058 0.0117772914192618 0.0110518069704397 0 0.00287150035893754 0.00077910138446316
"awake" 0.00373843754673047 0.0037021440041464 0.00205391527599487 0.00161711990944129 0.00759811060316335 0.00509925332362047 0.0136239782016349 0 0.00823881580754126 0.00852060922355949 0.00486703858953222 0.00487894788199451 0.000191917951237487 0 0 0.000897867564534231 0.0103368330896794 0.0110151871893373 0.00690819772797052 0.000981440951605147 0.00130021258475761 0.0015648962473788 0.0114860014357502 0.00155820276892632
"countess" 0 0 0.00718870346598203 0 0 0 0 0 0.00183084795723139 0 0 0.00216842128088645 0 0 0 0 0 0 0 0.0814595989832272 0.0234038265256369 0 0 0.00077910138446316
"deeper" 0.00427250005340625 0.0037021440041464 0.00513478818998716 0.00323423981888257 0.00379905530158167 0.00218539428155163 0.00080141048244911 0.00402730512877308 0.00366169591446278 0.00905314730003195 0.00425865876584069 0.00596315852243774 0.000383835902474974 0 0 0.00179573512906846 0.00147669044138277 0.00413069519600149 0.013048817930611 0.00588864570963088 0.0110518069704397 0.0046946887421364 0.00574300071787509 0.00155820276892632
"horrible" 0.00106812501335156 0.0013883040015549 0.000513478818998716 0.00485135972832386 0.00316587941798473 0.00582771808413768 0.00160282096489822 0.00402730512877308 0 0.0218340611353712 0.000608379823691527 0.0233105287695293 0 0 0 0.00179573512906846 0 0 0.00230273257599017 0.00392576380642059 0.000650106292378804 0.0109542737316516 0.00430725053840632 0.00233730415338948
"lily^s" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00232261061433051 0 0 0 0.100552655818238 0 0 0 0.00861450107681263 0.00077910138446316
"lucie" 0 0 0.00564826700898588 0 0 0.0939719541067201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"muttered" 0.00373843754673047 0.0050904480057013 0.00513478818998716 0.00215615987925505 0.0164625729735206 0.00655618284465489 0.0112197467542875 0.0120819153863192 0.00183084795723139 0.00319522845883481 0.000608379823691527 0.00325263192132968 0 0 0 0.000897867564534231 0.019196975737976 0.00413069519600149 0.000767577525330058 0.00294432285481544 0.000650106292378804 0.0109542737316516 0 0.00701191246016844
"partly" 0.0058746875734336 0.0078670560088111 0.00872913992297818 0.00215615987925505 0.00316587941798473 0.00364232380258605 0.00320564192979644 0 0.00457711989307848 0.00266269038236234 0.00243351929476611 0.00216842128088645 0.000575753853712461 0 0 0.00269360269360269 0.00590676176553109 0.00688449199333581 0.00537304267731041 0.00490720475802573 0.000650106292378804 0.0109542737316516 0.0157932519741565 0.0101283179980211
"post" 0.0058746875734336 0.0078670560088111 0.00718870346598203 0.00916367948683395 0.00379905530158167 0.00582771808413768 0.00400705241224555 0.00201365256438654 0.00366169591446278 0.00585791884119715 0.00243351929476611 0.00162631596066484 0 0.0133698776656194 0 0.000897867564534231 0.00590676176553109 0.00137689839866716 0.00230273257599017 0.00490720475802573 0.00650106292378804 0.00938937748427279 0.00430725053840632 0.00311640553785264
"saved" 0.00427250005340625 0.0041649120046647 0.00359435173299101 0.00485135972832386 0.00379905530158167 0.00801311236568931 0.00480846289469466 0 0.00274627193584709 0.00213015230588987 0.00486703858953222 0.0043368425617729 0.000383835902474974 0 0.0197421902218093 0.00718294051627385 0.0177202852965933 0.00413069519600149 0.00383788762665029 0.00294432285481544 0.00130021258475761 0.0015648962473788 0.00574300071787509 0.00311640553785264
"touching" 0.00267031253337891 0.0032393760036281 0.00410783055198973 0.00539039969813762 0.00316587941798473 0.013840830449827 0.00240423144734733 0.0100682628219327 0.00457711989307848 0.00426030461177974 0.00547541841322374 0.00487894788199451 0.00249493336608733 0 0 0.00179573512906846 0.00295338088276555 0.00275379679733432 0.00230273257599017 0.00294432285481544 0.00390063775427282 0.0031297924947576 0.00430725053840632 0.00857011522909476
"beck" 0.00320437504005469 0.0027766080031098 0.0605905006418485 0 0.000633175883596946 0 0.00080141048244911 0 0 0.000532538076472468 0 0.00108421064044323 0 0 0 0 0 0 0 0 0.00130021258475761 0.0015648962473788 0.00143575017946877 0
"bonnet" 0.0133515626668945 0.0143458080160673 0.00924261874197689 0.00269519984906881 0.00633175883596946 0.00291385904206884 0 0.00201365256438654 0 0.00426030461177974 0.00790893770798985 0.000542105320221613 0 0 0.00116130530716525 0.00179573512906846 0 0.00137689839866716 0.000767577525330058 0.00981440951605147 0.000650106292378804 0 0 0.00545370969124212
"furniture" 0.00801093760013672 0.0032393760036281 0.0061617458279846 0.00377327978869633 0.00443223118517862 0.00291385904206884 0.00721269434204199 0.00604095769315962 0.00366169591446278 0.00479284268825221 0.00365027894214916 0.00813157980332419 0.000191917951237487 0.0133698776656194 0.00116130530716525 0 0.00295338088276555 0.00275379679733432 0.0115136628799509 0.00687008666123603 0.00130021258475761 0.0046946887421364 0.00143575017946877 0.0038955069223158
"hid" 0.00373843754673047 0.0027766080031098 0.00205391527599487 0.00323423981888257 0.00253270353438778 0.00509925332362047 0.00080141048244911 0 0.00183084795723139 0.00372776653530727 0.00547541841322374 0.00487894788199451 0 0 0 0.0359147025813693 0.00886014264829664 0.0178996791826731 0.00230273257599017 0.000981440951605147 0.00650106292378804 0 0.00287150035893754 0.00155820276892632
"lighted" 0.00213625002670313 0 0.0030808729139923 0.0150931191547853 0.00949763825395418 0.0123839009287926 0.00080141048244911 0.00604095769315962 0.00366169591446278 0.00745553307061455 0.00425865876584069 0.00704736916288096 0.000191917951237487 0 0 0.000897867564534231 0.00886014264829664 0.00688449199333581 0.00383788762665029 0.00294432285481544 0.00130021258475761 0.0015648962473788 0.00143575017946877 0.00155820276892632
"parties" 0.00213625002670313 0.0041649120046647 0.00102695763799743 0.000539039969813762 0.00189952765079084 0.00145692952103442 0.0128225677191858 0.022150178208252 0.00457711989307848 0.000532538076472468 0.00121675964738305 0 0.000191917951237487 0 0.00232261061433051 0 0.00147669044138277 0.00826139039200297 0.00307031010132023 0.00588864570963088 0.00585095663140924 0.0485117836687428 0.00143575017946877 0.0171402304581895
"roses" 0.00480656256008203 0.0018510720020732 0.00205391527599487 0 0.000633175883596946 0.00072846476051721 0.00240423144734733 0.00201365256438654 0.00183084795723139 0.00266269038236234 0.0066921780606068 0.00216842128088645 0.000767671804949948 0.00668493883280968 0 0 0.00590676176553109 0 0.00153515505066012 0.0186473780804978 0.00455074404665163 0.0500766799161216 0.0143575017946877 0.0116865207669474
"shake" 0.00694281258678516 0.0060159840067379 0.00513478818998716 0.00970271945664771 0.00633175883596946 0.00437078856310326 0.00240423144734733 0.00604095769315962 0.00457711989307848 0.00266269038236234 0.00486703858953222 0.00108421064044323 0 0.0133698776656194 0 0.00808080808080808 0.0103368330896794 0.00963828879067014 0.00307031010132023 0.00588864570963088 0.00130021258475761 0.0015648962473788 0.00430725053840632 0.00155820276892632
"staircase" 0.0112153126401914 0.0037021440041464 0.010783055198973 0.0123979193057165 0.00506540706877556 0.0167546894918958 0.00320564192979644 0 0 0 0.00182513947107458 0.000542105320221613 0 0 0 0 0.00147669044138277 0.00137689839866716 0.000767577525330058 0 0.00390063775427282 0.00782448123689399 0.0114860014357502 0.0038955069223158
"strangely" 0.0058746875734336 0.0050904480057013 0.00821566110397946 0 0.00189952765079084 0.00145692952103442 0.00480846289469466 0 0 0.00958568537650442 0.00365027894214916 0.0178894755673132 0.000191917951237487 0.020054816498429 0 0 0.00147669044138277 0.00137689839866716 0.00307031010132023 0.000981440951605147 0.00845138180092445 0.0046946887421364 0.00574300071787509 0.00155820276892632
"task" 0.0149537501869219 0.009255360010366 0.00667522464698331 0.00161711990944129 0.00379905530158167 0.00582771808413768 0.00240423144734733 0 0.000915423978615696 0.00692299499414208 0.00243351929476611 0.00108421064044323 0.000191917951237487 0 0.00232261061433051 0 0.00147669044138277 0 0.0122812404052809 0.00294432285481544 0.00910148809330326 0 0.00143575017946877 0
"tied" 0.00694281258678516 0.0041649120046647 0.00359435173299101 0.0070075196075789 0.00506540706877556 0.00582771808413768 0.00160282096489822 0.00201365256438654 0.00183084795723139 0.00479284268825221 0.0066921780606068 0.00162631596066484 0 0.00668493883280968 0.00116130530716525 0.0188552188552189 0.00295338088276555 0.0137689839866716 0.00153515505066012 0.00392576380642059 0 0.0031297924947576 0.0100502512562814 0.00233730415338948
"uncertain" 0.00267031253337891 0.0009255360010366 0.00205391527599487 0.00323423981888257 0.00253270353438778 0.00364232380258605 0.00400705241224555 0.00604095769315962 0.00549254387169418 0.00372776653530727 0.00304189911845764 0.00650526384265935 0.00959589756187435 0 0.0116130530716525 0.000897867564534231 0 0.00137689839866716 0.000767577525330058 0.00196288190321029 0.00390063775427282 0 0 0.00311640553785264
